"구분(1)",구분(2),구분(3),구분(4),2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12
"도시대기",서울,중구,중구,30,28,30,22,21,22,16,14,9,14,28,25
"도시대기",서울,종로구,종로구,29,27,30,22,19,20,17,13,9,14,25,23
"도시대기",서울,중랑구,중랑구,33,28,32,22,20,21,15,13,7,12,24,22
"도시대기",서울,동대문구,동대문구,30,31,35,24,22,23,17,14,10,16,32,29
"도시대기",서울,은평구,은평구,31,29,35,28,29,30,20,19,14,18,34,24
"도시대기",서울,마포구,마포구,34,34,38,26,25,28,14,13,12,17,32,21
"도시대기",서울,영등포구,영등포구,36,33,39,31,32,34,20,19,14,21,29,27
"도시대기",서울,동작구,동작구,35,32,34,23,22,24,14,12,8,12,24,24
"도시대기",서울,관악구,관악구,35,33,39,30,28,30,16,15,14,20,38,29
"도시대기",서울,강남구,강남구,33,30,34,24,22,23,15,11,7,12,25,24
"도시대기",서울,금천구,금천구,33,30,33,23,20,23,16,14,11,16,31,27
"도시대기",서울,강동구,강동구,36,33,36,31,20,21,16,13,9,14,26,26
"도시대기",서울,강북구,강북구,26,26,29,21,16,18,16,13,8,12,23,24
"도시대기",서울,성북구,성북구,32,30,31,24,25,25,16,14,10,14,24,20
"도시대기",서울,용산구,용산구,32,27,48*,27,21,23,17,14,8,14,28,24
"도시대기",서울,광진구,광진구,32,29,26,23,22,24,15,14,7,13,27,21
"도시대기",서울,성동구,성동구,33,33,37,30,26,25,15,14,10,14,25,22
"도시대기",서울,도봉구,도봉구,32,30,32,30,21,23,14,13,9,16,32,25
"도시대기",서울,서대문구,서대문구,32*,26,35,27,27,28,14,12,11,15*,28*,26
"도시대기",서울,구로구,구로구,37,28,42,28,20,26,13,13,8,14,30,20
"도시대기",서울,서초구,서초구,35,26,37,27,20,23,13,11,8,15,29,19
"도시대기",서울,강서구,강서구,34,30,34,24,21,22,16,13,9,14,27,23
"도시대기",서울,송파구,송파구,30,30,31,25,23,24,15,13,9,14,30*,27
"도시대기",서울,양천구,양천구,33,32,36,25,23,24,16,13,9,13,27,24
"도시대기",서울,노원구,노원구,32,30,32,23,18,20,17,12,9,14,27,26
"도시대기",부산,중구,광복동,28,31,27,28,27,28,27,17,15,18,27,22
"도시대기",부산,남구,대연동,23,26,21,24,23,23,19,10,10,12,21,17
"도시대기",부산,사상구,학장동,33,34,24,28,25,27,24,17,17,22,34,34
"도시대기",부산,사상구,덕포동,-,-,-,-,-,-,-,13,14,20,32,28
"도시대기",부산,북구,덕천동,28,29,25,27,23,24,25**,12,13,17,28,25
"도시대기",부산,사하구,장림동,39,37,30,32,29,31,26,16,18,25,37,33
"도시대기",부산,부산진구,전포동,31,31,27,28,23,24,24,14,11,14,26,22
"도시대기",부산,연제구,연산동,26**,-,32**,27,25,24,21,14,14,18,27,23
"도시대기",부산,영도구,태종대,22,24,21,23,20,19,19,12,12,15,22,18
"도시대기",부산,금정구,청룡동,30,33,27,33,26,28,26,16,17,19,26,20
"도시대기",부산,금정구,부곡동,25,28,24,29,26,25,20,12,12,16,24,20
"도시대기",부산,해운대구,좌동,23,28,24,24,21,21,22,14,15,16,25,22
"도시대기",부산,강서구,대저동,34,35,29,33,29,29,24,19,13,18,30,27
"도시대기",부산,강서구,녹산동,27,31,31,27,23,26,24,15,14,18,31,25
"도시대기",부산,기장군,기장읍,19,25,19,23,20,22,25,8,9,10,17,13
"도시대기",부산,기장군,용수리,24,28,22,22,20,23,26,16,12,14,22,19
"도시대기",부산,수영구,광안동,27,30,26,29,27,30,26,16,16,18,28,24
"도시대기",부산,동래구,명장동,34,37,31,30,24,25,25,15,15,15,23,20
"도시대기",부산,동구,수정동,23,26,23,28,23,23,19,12,10,13,22,18
"도시대기",부산,서구,대신동,30,32,26,30,27,29,25,18,15,18,26,27
"도시대기",대구,중구,수창동,33,31,29,24,22,22,16,10,10,18,34,29
"도시대기",대구,서구,이현동,35,34,31,27,24,25,18,13,15,21,37,29
"도시대기",대구,남구,대명동,32,31,28,25,22,23,18,12*,12,20,34,29
"도시대기",대구,북구,노원동,30,30,28,26,24,26,20,14,15*,-,-,26
"도시대기",대구,북구,태전동,29,27,24,22,20,21,17,11,11,14,26,23
"도시대기",대구,동구,신암동,30,28,24,23,19,21,16,11,12,17,29,25
"도시대기",대구,동구,서호동,31,30,27,25,22,22,19,12,9,15,33,30
"도시대기",대구,수성구,만촌동,32,30,23,22,23,23,16,10,11,19,36,30
"도시대기",대구,수성구,지산동,30,25*,-,25**,19,19,15,8,9,16,28,24
"도시대기",대구,수성구,시지동,-,-,28**,24,22,22,18,12,9,16,31,29
"도시대기",대구,달서구,호림동,23,24,21,23,20,21,20,13,13,18,24**,22
"도시대기",대구,달서구,진천동,-,-,32**,25,23,24,19,13,11,18,33,26
"도시대기",대구,달성군,현풍면,20,20,18,19,18,20,19,12,11,15,24,21
"도시대기",인천,중구,신흥,29,26,32,23,20,18,12,12,10,20,37,27
"도시대기",인천,중구,운서,22,20,24,18,15,-,16**,14,11,15,26,22
"도시대기",인천,동구,송림,32,29,33,24,20,21,16,15,11,17,31,26
"도시대기",인천,남동구,구월동,28,25,32,23,23,24,12,9,7,14,32,23
"도시대기",인천,남동구,고잔,38,35,38,30,26,25,17,17,14,19,31,27*
"도시대기",인천,남동구,논현,28,26,30,24,22,22*,18*,14,12,17,31,26
"도시대기",인천,부평구,부평,27,24,28,22,18,17,12,10,8,13,26,22
"도시대기",인천,서구,연희,31,29,33,24,22,25,16,18,16,15,25,22
"도시대기",인천,서구,석남,37,33,37,33,27,27,19,18,16,16,27,23
"도시대기",인천,서구,검단,28,27,30,23,19,21,17,15,11,17,31,28
"도시대기",인천,서구,원당,25,22,28,19,16,16,13,12,7,13,27,23
"도시대기",인천,서구,청라,-,-,32**,23,20,21,15,17*,7**,13,25,20
"도시대기",인천,계양구,계산,27,25,36,27,26,26,17,16,19,23,27,20
"도시대기",인천,강화군,송해,24*,25,29,21,18,20,14,15,11,14,29,31
"도시대기",인천,연수구,동춘,28,26,29,22,19,24**,19*,16,10,17,29,24
"도시대기",인천,연수구,송도,-,-,29**,23,20,20,16,15,11,16,31,24
"도시대기",인천,미추홀구,숭의,31,29,34,24,-,29**,18,17,13,19,35,29
"도시대기",광주,동구,서석동,32,34,33,27,24,29,18,15,15,20,36,28
"도시대기",광주,서구,농성동,31,33,32,26,22,27,16,14,15,24,41,31
"도시대기",광주,북구,두암동,28,30,31,22,19,26,15,14,14,17,32,25
"도시대기",광주,북구,건국동,25,28,26,20,18,24,14,13,14,12**,32**,21
"도시대기",광주,광산구,송정1동,23,27,32,23,19,24,15,13,11,15,27,22
"도시대기",광주,광산구,오선동,30,32,33,27,23,28,14,12,13,21,41,29
"도시대기",광주,남구,주월동,30,31,33,27,24,28,13,11,14,22,39,29
"도시대기",대전,대덕구,읍내동,32,29,29,26,23,24,18,14,12,21,40,33
"도시대기",대전,대덕구,문평동,38,33,30,24,19,21,14,12,10,19,39,34
"도시대기",대전,중구,문창동,29,27,25,18,15,17,12,10,9*,14,29,25
"도시대기",대전,유성구,상대동,-,-,-,-,-,-,-,-,-,-,-,27
"도시대기",대전,유성구,구성동,30,28,29,18,16,18,10,9,11,17,31,24
"도시대기",대전,유성구,노은동,27,25,27,25,21,20,14,12,12,15,31,26
"도시대기",대전,동구,성남동,25,27,27,26,24,16,15,11,11,19,37,30
"도시대기",대전,동구,대성동,-,-,-,-,-,-,-,-,-,-,-,26
"도시대기",대전,서구,정림동,28,26,25,19,16,17,12,10,8,15,28,22
"도시대기",대전,서구,둔산동,28,30,28,25,20,20,20,11,11,16,33,26
"도시대기",울산,중구,성남동,29,27,22,27,25,29*,29,14,18,19,28,19
"도시대기",울산,중구,약사동,-,-,-,-,-,-,22,12,15,19,31,19
"도시대기",울산,남구,부곡동,-,27,24,30,28,30,28,16,18,23,35,22
"도시대기",울산,남구,여천동,-,31,28,32,33,36,32,17,19,24,36,20
"도시대기",울산,남구,야음동,29,32,31,33,26,26,26,13,17,19,29,21
"도시대기",울산,남구,신정동,-,22,19,22,20,26,26,12,16,17,26,16
"도시대기",울산,남구,무거동,-,24,18,22,20,30,28,18,17,21,30,21
"도시대기",울산,남구,삼산동,-,24,20,24,24,31,25,13,13,16,26,18
"도시대기",울산,울주군,덕신리,-,26,19,23,22,24,26,16,11,15,25,18
"도시대기",울산,울주군,화산리,26,32,29,31,33,36,36,21,15,16*,26,16
"도시대기",울산,울주군,상남리,-,27,22,25,22,27,24,13,14,19,29,21
"도시대기",울산,울주군,삼남읍,23,26,21,26,23,26,26,15,15,17,29,20
"도시대기",울산,북구,효문동,-,31,28,31,28,29,25,11,15,22,33,21
"도시대기",울산,북구,농소동,20,21,18,19,18,25,27,15,15,20,33,23
"도시대기",울산,동구,대송동,24,26,23,28,23,26,25,11,17,18,27,17
"도시대기",울산,동구,전하동,21,22,18,25,23,32,30,13,15,15,26,19
"도시대기",세종,세종,신흥동,32,29,28,23,20,23,15,13,11,15,30,32
"도시대기",세종,세종,아름동,23,23,24,23,21,23,15,13,10,14,26,28
"도시대기",세종,세종,한솔동,-,-,-,-,-,19,13,12,9,12,26,29
"도시대기",세종,세종,부강면,-,-,-,-,-,-,-,13,11,17,32,34
"도시대기",경기,수원,인계동,25,23,28,22,21,22,16,15,10,18,35,27
"도시대기",경기,수원,신풍동,34,31,34,25,19,21,15,13,10,16,34,25
"도시대기",경기,수원,광교동,26,22,23**,30*,23,28,22,21,16,22,33,24
"도시대기",경기,수원,영통동,27,28,32,25,22,25,18,16,11,19,34**,-
"도시대기",경기,수원,천천동,37,33,37,27,22,23,14,12,8,14,32,23
"도시대기",경기,수원,고색동,39,36,39,27,21,22,14,12,10,17,34,28
"도시대기",경기,안양,안양6동,41,37,42,31,28,29,12,12,13,22,40,31
"도시대기",경기,안양,부림동,36,34,41,33,28,33,18,14,11,14,30,24
"도시대기",경기,안양,호계동,47,45,50,37,33,30,14,15,15,23,35,23
"도시대기",경기,안양,안양2동,27,29,35*,24,21,21,14,13,10,15,29,30
"도시대기",경기,성남,단대동,35,32,35,23,20,22,16,18*,10,16,31,24
"도시대기",경기,성남,정자동,-,-,-,-,-,-,-,-,-,-,30,24
"도시대기",경기,성남,수내동,34,31,35,25,22,23,17,14,11,17,31,27
"도시대기",경기,성남,복정동,38,34,36,26,20,21,15,13,10,17,34,27
"도시대기",경기,성남,상대원동,38,33,37,26,22,23,16,15,12,20,36,29
"도시대기",경기,성남,운중동,29,27,29,23,23,24,19,17,11,16,28,22
"도시대기",경기,의정부,의정부동,36,32,35,24,18,17,12,10,9,17,32,40*
"도시대기",경기,의정부,의정부1동,35,33,38,27,25,20,8,6**,7*,18,38,28
"도시대기",경기,광명,철산동,37,32,39,27,23,24,15,13,11,19,38,31
"도시대기",경기,광명,소하동,37,31,36,26,22,23,15,14,11,17,36,29
"도시대기",경기,안산,고잔동,43,36,39*,30,24,26,17,16,12,20,38,29
"도시대기",경기,안산,원시동,40,35,36,27,21,23,14,12,9,21,35,27
"도시대기",경기,안산,본오동,43,38,41,29,23,25,16,15,12,19,38,31
"도시대기",경기,안산,원곡동,28,26,29,22,21,23,16,14,10,15,26,20
"도시대기",경기,안산,부곡동,51,43,39,28,21,23,15,12,9,18,38,30
"도시대기",경기,안산,대부동,33,29,32,22,17,18,12,12,8,14,26*,23
"도시대기",경기,안산,호수동,32,31,29,20,18,19,13,11,7,12,26,21
"도시대기",경기,평택,비전동,46,34,39,27,30,31,17,17,12,24,39,26
"도시대기",경기,평택,안중,43,36,41,-,-,33*,12,14,15,25,48,31
"도시대기",경기,평택,평택항,46,37,45,37,35,32,18,16,12,22,42,30
"도시대기",경기,평택,송북동,-,-,-,-,-,-,-,-,-,-,-,35
"도시대기",경기,과천,별양동,31,34,36,26,23,23,16,14,10,16,30,23
"도시대기",경기,과천,과천동,34,33,36,26,19,19,15,14,11,14,30,28
"도시대기",경기,구리,교문동,34,30,32,22,19,17,17*,15,18,18,32,26
"도시대기",경기,구리,동구동,37,32,37,26,22,20,11*,8*,11,21,34,30
"도시대기",경기,의왕,부곡3동,41,38,40,29,23,24,15,13,10,20,42,29
"도시대기",경기,의왕,고천동,29,33,39,26,21,22,15,13,10,15,31,26
"도시대기",경기,고양,행신동,34,33,38,26,26,24,9,9,7,14,34,29
"도시대기",경기,고양,식사동,37,34,38,28,27,24,10,11,15,19,32,22
"도시대기",경기,고양,신원동,42,36,36,27,23,22,16,13,12,18,33,31
"도시대기",경기,고양,주엽동,-,-,-,-,-,-,-,-,21,27,39,27
"도시대기",경기,광주,경안동,46,37,41,27,21,23,17,15,11,20,39,34
"도시대기",경기,군포,당동,38*,32,41,35,34,35,21,15,16,19,34,21
"도시대기",경기,군포,산본동,32,31,31,26,26,23,11,9,11,22,39,27
"도시대기",경기,시흥,정왕동,34,28,43,34,30,31,14,13,9**,18,40,27
"도시대기",경기,시흥,시화산단,41,37,46,35,32,33,18,17,18,26,45,32
"도시대기",경기,시흥,대야동,35,34,39,28,25,26,9,12,13,24,44,32
"도시대기",경기,부천,소사본동,-,-,-,-,-,-,17,11,9,20,40,28
"도시대기",경기,부천,내동,-,-,-,-,-,-,12,11,16**,27,47,39
"도시대기",경기,부천,중2동,33,30,38,27,26,25,5**,9,7,17,37,27
"도시대기",경기,부천,오정동,47,36,37,32,20,23*,16*,17,14,19,39,30
"도시대기",경기,남양주,금곡동,40,35,44,30*,25**,24,13,13,14,17,31,27
"도시대기",경기,남양주,오남읍,-,-,-,-,-,36,26,18,15,15,29,29
"도시대기",경기,남양주,별내동,32,31,38,27,21,22,16,14,11,-,36*,31
"도시대기",경기,남양주,화도읍,38,34,39,26,19,20,14,12,9,17,29,25
"도시대기",경기,용인,김량장동,45,34,37,27,21,22,17,14,11,18,40,33
"도시대기",경기,용인,수지,37,32,41,28,22,24,16,13,9,17,33,25
"도시대기",경기,용인,기흥,37,33,35,23,19,21,14*,13,9,15,34,27
"도시대기",경기,김포,사우동,32*,30,38,28,27,26,12,11,12,18,35,29
"도시대기",경기,김포,고촌읍,29,28,36,24,24,21,10,6*,9,17,34,27
"도시대기",경기,김포,통진읍,34,33,39,29,19,24,9,7,9,20,37,34
"도시대기",경기,오산,오산동,41,36,40,30,28,28,12,11,12,24,42,29
"도시대기",경기,하남,신장동,33,30,31,23,20,21,17,14,9,14,25,24
"도시대기",경기,화성,남양읍,35,30,34,24,21,20,8*,10,15,23,42,31
"도시대기",경기,화성,향남,47,42,43,29,28,28,10,12,17,26,47,31
"도시대기",경기,화성,동탄동,37,33,39,27,23,23,16,13,13,19,36,26
"도시대기",경기,화성,우정읍,-,-,-,-,-,-,-,-,16,29,48,30
"도시대기",경기,화성,청계동,-,-,-,-,-,-,-,-,10,20,36,24
"도시대기",경기,양주,백석읍,47,38,36,25,27,28,11,10,12,21,39,34
"도시대기",경기,양주,고읍,-,35,33,23,23,21,11,9,10,19,43,35
"도시대기",경기,동두천,보산동,36,31,36,26,21,20,11,10,10,17,38*,34
"도시대기",경기,안성,봉산동,40,35,50*,31,25,30,18,13*,11,22,46,33
"도시대기",경기,이천,창전동,41,35,42,31,27,26,16,9,11,21,38,32
"도시대기",경기,파주,금촌동,37,35,36,28,21,21,14,14,13,21,39,34
"도시대기",경기,파주,운정,36,35,34,26,22,22,15,15,13,19,36,30
"도시대기",경기,포천,선단동,45,38,39,31,25,24,10,14,16,26,45*,33
"도시대기",경기,포천,일동면,33,30,31,26,18,18,14,12,9,15,28,29
"도시대기",경기,여주,여주,41,35,38,26,23,20,13,6,7,18,36,33
"도시대기",경기,연천,연천,31,26,33,21,16,13,5,5,6,11,24,23
"도시대기",경기,가평,가평읍,34,29,34,24,19,19,12,9,10,15,24,23
"도시대기",경기,양평,양평읍,36,30,33,24,20,22,20,15,10,15,27,25
"도시대기",강원,고성,상리,-,-,-,-,-,-,-,-,-,-,-,17
"도시대기",강원,횡성,횡성읍,-,-,-,-,-,-,-,-,-,-,-,24
"도시대기",강원,춘천,중앙로,34,31,32,26,23,21,17,12,9,15,28,27
"도시대기",강원,춘천,석사동,32,31,25,25,21,16,11,9,8,12,26,24
"도시대기",강원,강릉,옥천동,27*,23,25,24,21,18,17,17,13,14**,19,16
"도시대기",강원,원주,중앙동,42,31*,38*,31,30*,29,24,17,14,14**,35,33
"도시대기",강원,원주,명륜동,48,42,44,36,26,27,20,11,11,20,38,36
"도시대기",강원,원주,문막읍,-,-,-,-,-,-,-,-,-,14,25,24
"도시대기",강원,동해,천곡동,23,24,23,22,23,21,20,14,11,13,19,16
"도시대기",강원,삼척,남양동,25,25,24,24,20,17,18,11,9,12,19,14
"도시대기",강원,평창,평창읍,33,27,32,29,21,19,13,9*,20,17,27,25
"도시대기",충북,청주,송정동,41,32,36,29,23,25,19,13,11,24,45,33
"도시대기",충북,청주,사천동,47,39,42,33,28,29,25,21,17,25,49,36
"도시대기",충북,청주,문화동,50,39,42,34,31,32,22,11,12,25,49,38
"도시대기",충북,청주,용암동,38,30,29,21,19,22,13,10,12,20,39,31
"도시대기",충북,청주,오창읍,43,33,36,28,25,26,17,13,12,23,42,30
"도시대기",충북,충주,호암동,36,29,31,25,24,21,17,12,13,20,33,28
"도시대기",충북,충주,칠금동,41,34,37,31,26,26,22,13,13,21,39,34
"도시대기",충북,제천,장락동,41,33,34,30,26,25,20,16,14,19,34,29
"도시대기",충북,단양,매포읍,35,31,28,26,22,23,23,10,12,22,35,31
"도시대기",충북,진천,진천읍,39,30,34,24,22,22,15,12,11,19,42,32
"도시대기",충북,옥천,옥천읍,32,29,29,23,22,23,18,14,13,20,41,36
"도시대기",충북,영동,영동읍,-,-,-,24,25,22,19,16,11,15,39,32
"도시대기",충북,증평,도안면,-,-,-,35,28,28,20,11,20,28,42,35
"도시대기",충남,천안,성황동,37,34,37,24,21,20,14,14,10,18,40,29
"도시대기",충남,천안,백석동,33,28,25,20,17,22,15,14*,9,17,42,26
"도시대기",충남,천안,성거읍,38**,39,42,24,19,19,14,14,11,21,50,36
"도시대기",충남,당진,송산면,33*,30,31,26,32,33,15,16,12,21,39,34
"도시대기",충남,당진,당진시청사,34*,28,34,22,20,22,12,13,11,17,42,29
"도시대기",충남,서산,독곶리,26,26,28,19,17,19,12,14,9,12,27,20
"도시대기",충남,서산,동문동,24,26,22,14,13,21,14,14,8,15,21,14
"도시대기",충남,서산,대산리,-,-,-,-,16**,20,12,13,9,13,25,21
"도시대기",충남,아산,모종동,51*,34,34,24,22,22,7,10,7,18,45,34
"도시대기",충남,아산,배방읍,36,30,32,26,26,25,10**,12,9,15,41,28
"도시대기",충남,아산,도고면,-,-,38**,26,24,23,13,15,10,12,41,28
"도시대기",충남,아산,둔포면,-,-,39**,25,25,24,12,13,9,15,47,31
"도시대기",충남,아산,인주면,25,23,23,21,19,22,15,13,9,17,43,29
"도시대기",충남,논산,논산,-,-,38**,24,23,22,11,12,7,12,26,23
"도시대기",충남,태안,이원면,21,21,22,20,18,21,13,13*,9,11,20,15
"도시대기",충남,태안,태안읍,22,22,22,20,18,22,14,16,11,15,23,15
"도시대기",충남,보령,대천2동,33,25,27,20,18,24,11,11,7,13,33,24
"도시대기",충남,보령,주교면,-,-,-,-,-,18**,12,13,10,15,35,26
"도시대기",충남,홍성,홍성읍,35,27,30,21,19,22,10,14,13,21,43,32
"도시대기",충남,공주,공주,36,29,31,23,20,22,10,12,11,16,34,26
"도시대기",충남,부여,부여읍,25,22,22,21,18,21,14,14,11,15,28,20
"도시대기",충남,청양,청양읍,29,25,28,21,17,19,11,14,13,20,39,29
"도시대기",충남,금산,금산읍,26,24,26,21,18,20,15,14,10,11,27,22
"도시대기",충남,예산,예산군,27,20,21,15,14,22,13,14,10,17,40,29
"도시대기",충남,계룡,엄사면,-,-,24**,18,14,16,11,10,8,12,25,19
"도시대기",충남,서천,서천읍,-,-,24**,19,16,18,11,12,9,14,29,21
"도시대기",충남,서천,서면,-,-,19**,16,13,17,11,10,8,12,26,20
"도시대기",전북,임실,임실읍,-,-,-,-,-,-,-,15,14,21,40,30
"도시대기",전북,전주,삼천동,-,32,33,26,21,33,16,10,13,21,43,33
"도시대기",전북,전주,팔복동,26,38,39,29,22,30,17,15,12,20,46,36
"도시대기",전북,전주,중앙동,40,40,42,36,28,35,15,13,16,25,50,40
"도시대기",전북,전주,송천동,-,-,-,-,-,-,-,9,13,22,48,34
"도시대기",전북,군산,신풍동,30,31,-,30,26,30,16,15,12,20,40,27
"도시대기",전북,군산,소룡동,32,32,37,36*,26,30,14,15,21,26,46,32*
"도시대기",전북,군산,개정동,27,25,32,28,23,28,12,11,12,19,35,24
"도시대기",전북,익산,남중동,36,32,40,31,22,35,15,16,16,28,52,37
"도시대기",전북,익산,팔봉동,36,34,38,32,22,30,15,14,13,22,45,31
"도시대기",전북,익산,모현동,29*,33,37,27,30*,34,13,14,14,23,46,34
"도시대기",전북,남원,죽항동,36,33,26,20,16,22,12,10,10,16,33,30
"도시대기",전북,정읍,연지동,32,31,34,25,23,30,13,16,19,19,27,22
"도시대기",전북,정읍,신태인,-,-,-,-,-,-,19,17,13,17,36,25
"도시대기",전북,고창,고창군,28,26,27,20,18,22,12,10,9,-,-,-
"도시대기",전북,고창,고창읍,-,-,-,-,-,-,-,-,-,12,26,20
"도시대기",전북,고창,심원면,-,-,-,-,-,-,-,-,-,-,-,18**
"도시대기",전북,부안,부안읍,36,30,28,23,18,22,9*,12,20,22,37,33
"도시대기",전북,김제,요촌동,36,31,31,24,20,28,10*,11,13,20,42,29
"도시대기",전북,완주,고산면,-,30,33,27,21,26,13,11,9,13,28,22
"도시대기",전북,진안,진안읍,-,27,26,21,17,19,11,9,11,16,33,25
"도시대기",전북,무주,무주읍,-,-,-,-,-,-,-,11,10,13,27,23
"도시대기",전북,순창,순창읍,-,-,-,-,-,-,-,-,-,-,33,27
"도시대기",전북,장수,장수읍,-,-,-,-,-,-,-,-,-,-,-,27
"도시대기",전남,여수,서강동,20,23,21,18,16,21,16,12,12,13,20,16
"도시대기",전남,여수,월내동,23,27,22,20,19,21,17,14,11,14,20*,15
"도시대기",전남,여수,여천동,26,29,26,20,17,18,15,12,11,16,24,19
"도시대기",전남,여수,덕충동,23,24,22,12,11,20,13,8,11,12,19,15
"도시대기",전남,여수,화양면,-,-,-,-,-,-,-,11,10,14,21,18
"도시대기",전남,여수,율촌면,-,-,-,-,-,-,-,12,10,15,28*,21
"도시대기",전남,여수,삼일동,-,-,-,-,-,-,-,11*,9,15,26,19
"도시대기",전남,광양,중동,20,23,22,22,19,21,21,16,12**,-,-,-
"도시대기",전남,광양,태인동,16**,-,-,-,27,28*,20,16,15,17,27*,17
"도시대기",전남,광양,진상면,27,32,30,30,29,36,25,22,12,16,25,22
