"구분(1)",구분(2),구분(3),구분(4),2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12
"도시대기",서울,중구,중구,22,29,33,20,21,22,17,14,7,13,27,24
"도시대기",서울,종로구,종로구,23,30,32,19,18,19,16,13,8,15,29,25
"도시대기",서울,중랑구,중랑구,19,28,30,17,18,19,16,13,6,11,23,21
"도시대기",서울,동대문구,동대문구,21,27,28,16,17,19,17,14,7,14,29,27
"도시대기",서울,은평구,은평구,19,29,34,20,23,18,13,12,9,15,28,23
"도시대기",서울,마포구,마포구,20,30,32,18,18,19,14,12,7,13,25,21
"도시대기",서울,영등포구,영등포구,21,29,34,18,19,22,17,15,9,15,27,24
"도시대기",서울,동작구,동작구,24,32,34,19,22,20,15,13,8,13,27,25
"도시대기",서울,관악구,관악구,17,27,29,17,19,19,15,13,7,13,25,22
"도시대기",서울,강남구,강남구,22,31,34,20,19,21,16,14,7,13,24,20
"도시대기",서울,금천구,금천구,23,34,35,20,21,23,19,15,10,14,26,24
"도시대기",서울,강동구,강동구,25,31,34,20,20,20,16,13,7,13,26,24
"도시대기",서울,강북구,강북구,22,29,31,17,17,19,17,12,7,12,25,22
"도시대기",서울,성북구,성북구,19,26,29,17,21,16,12,10,6,12,24,21
"도시대기",서울,용산구,용산구,19,27,29,18,17,19,16,14,7,13*,26,23
"도시대기",서울,광진구,광진구,21,29,31,18,19,18,14,14,7,13,26,23
"도시대기",서울,성동구,성동구,21,28,34,20,19,21,17,13,6,11,22,18
"도시대기",서울,도봉구,도봉구,20,28,31,17,20,15,11,9,5,12,28,23
"도시대기",서울,서대문구,서대문구,21,30,35,20,24,16,14,11,6,11,28,24
"도시대기",서울,구로구,구로구,20,29,36,21,22,14,13,11,7,13,27,24
"도시대기",서울,서초구,서초구,20,31,38,21,22,17,11,11,5,12,29,23
"도시대기",서울,강서구,강서구,22,32,36,19,22,23,17,14,8,14,26,21
"도시대기",서울,송파구,송파구,19,26,29,18,20,20,15,13,7,14,25,22
"도시대기",서울,양천구,양천구,23,32,35,18,19,20,16,13,8,16,29,26
"도시대기",서울,노원구,노원구,25,31,30,19,19,19,16,15,8,15,29,26
"도시대기",부산,중구,광복동,19,19,21,15,16,16*,-,17**,-,-,19*,17
"도시대기",부산,남구,대연동,17,20,20,15,16,14,10,9,8,12,17,17
"도시대기",부산,남구,용호동,-,-,-,-,-,-,-,-,-,-,15,16
"도시대기",부산,사상구,학장동,25,26,26,20,19,19,14,14,11,16,25,27
"도시대기",부산,사상구,덕포동,22,24,24,17,18,19,12,12,9,15,23,25
"도시대기",부산,북구,덕천동,21,23,22,17,16,17,11,12,10,15,21,20
"도시대기",부산,북구,화명동,18,20,20,15,15,15,9,10,8,12,18,19
